@relation InstanceResultListener

@attribute Key_Dataset {pacman-weka.filters.unsupervised.attribute.Remove-R32}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes,weka.classifiers.rules.PART,weka.classifiers.rules.OneR,weka.classifiers.lazy.IBk,weka.classifiers.trees.RandomForest}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-U -M 2','','-B 6','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 9 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1'}
@attribute Key_Scheme_version_ID {-217733168393644444,5995231201785697655,8121455039782598361,-3459427003147861443,-3080186098777067172,1116839470751428698}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 204\nSize of the tree: 407\n','Number of leaves: 201\nSize of the tree: 401\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 197\nSize of the tree: 393\n','Number of leaves: 194\nSize of the tree: 387\n','Number of leaves: 207\nSize of the tree: 413\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 206\nSize of the tree: 411\n','Number of leaves: 173\nSize of the tree: 345\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 208\nSize of the tree: 415\n','Number of leaves: 209\nSize of the tree: 417\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 192\nSize of the tree: 383\n','Number of leaves: 210\nSize of the tree: 419\n','Number of leaves: 172\nSize of the tree: 343\n','Number of leaves: 205\nSize of the tree: 409\n','Number of leaves: 188\nSize of the tree: 375\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 212\nSize of the tree: 423\n','Number of leaves: 211\nSize of the tree: 421\n','Number of leaves: 202\nSize of the tree: 403\n','Number of leaves: 213\nSize of the tree: 425\n','Number of leaves: 215\nSize of the tree: 429\n','Number of leaves: 200\nSize of the tree: 399\n','Number of leaves: 190\nSize of the tree: 379\n','Number of leaves: 198\nSize of the tree: 395\n','Number of leaves: 216\nSize of the tree: 431\n','Number of leaves: 185\nSize of the tree: 369\n','Number of leaves: 195\nSize of the tree: 389\n','Number of leaves: 214\nSize of the tree: 427\n','Number of leaves: 187\nSize of the tree: 373\n','Number of leaves: 203\nSize of the tree: 405\n','Number of leaves: 220\nSize of the tree: 439\n','Number of leaves: 225\nSize of the tree: 449\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 183\nSize of the tree: 365\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 122\nSize of the tree: 243\n','Number of leaves: 109\nSize of the tree: 217\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 111\nSize of the tree: 221\n','Number of leaves: 108\nSize of the tree: 215\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 106\nSize of the tree: 211\n','Number of leaves: 116\nSize of the tree: 231\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 114\nSize of the tree: 227\n','Number of leaves: 112\nSize of the tree: 223\n','Number of leaves: 117\nSize of the tree: 233\n','Number of leaves: 113\nSize of the tree: 225\n','Number of leaves: 110\nSize of the tree: 219\n','Number of leaves: 104\nSize of the tree: 207\n','Number of leaves: 118\nSize of the tree: 235\n','Number of leaves: 132\nSize of the tree: 263\n','Number of leaves: 121\nSize of the tree: 241\n','Number of leaves: 115\nSize of the tree: 229\n','Number of leaves: 251\nSize of the tree: 501\n','Number of leaves: 257\nSize of the tree: 513\n','Number of leaves: 274\nSize of the tree: 547\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 261\nSize of the tree: 521\n','Number of leaves: 252\nSize of the tree: 503\n','Number of leaves: 271\nSize of the tree: 541\n','Number of leaves: 266\nSize of the tree: 531\n','Number of leaves: 248\nSize of the tree: 495\n','Number of leaves: 253\nSize of the tree: 505\n','Number of leaves: 258\nSize of the tree: 515\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 265\nSize of the tree: 529\n','Number of leaves: 250\nSize of the tree: 499\n','Number of leaves: 264\nSize of the tree: 527\n','Number of leaves: 246\nSize of the tree: 491\n','Number of leaves: 269\nSize of the tree: 537\n','Number of leaves: 259\nSize of the tree: 517\n','Number of leaves: 245\nSize of the tree: 489\n','Number of leaves: 262\nSize of the tree: 523\n','Number of leaves: 263\nSize of the tree: 525\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 254\nSize of the tree: 507\n','Number of leaves: 268\nSize of the tree: 535\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 255\nSize of the tree: 509\n','Number of leaves: 256\nSize of the tree: 511\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 244\nSize of the tree: 487\n','Number of leaves: 260\nSize of the tree: 519\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 239\nSize of the tree: 477\n','Number of rules: 73\n','Number of rules: 67\n','Number of rules: 68\n','Number of rules: 72\n','Number of rules: 77\n','Number of rules: 79\n','Number of rules: 81\n','Number of rules: 71\n','Number of rules: 65\n','Number of rules: 78\n','Number of rules: 66\n','Number of rules: 69\n','Number of rules: 75\n','Number of rules: 83\n','Number of rules: 76\n','Number of rules: 74\n','Number of rules: 70\n','Number of rules: 82\n','Number of rules: 165\n','Number of rules: 186\n','Number of rules: 169\n','Number of rules: 174\n','Number of rules: 167\n','Number of rules: 178\n','Number of rules: 176\n','Number of rules: 149\n','Number of rules: 168\n','Number of rules: 164\n','Number of rules: 170\n','Number of rules: 151\n','Number of rules: 163\n','Number of rules: 187\n','Number of rules: 172\n','Number of rules: 171\n','Number of rules: 158\n','Number of rules: 166\n','Number of rules: 161\n','Number of rules: 184\n','Number of rules: 160\n','Number of rules: 162\n','Number of rules: 181\n','Number of rules: 192\n','Number of rules: 175\n','Number of rules: 182\n','Number of rules: 156\n','Number of rules: 177\n','Number of rules: 159\n','Number of rules: 179\n','Number of rules: 157\n','Number of rules: 152\n','Number of rules: 173\n','Number of rules: 180\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,74,14,0,84.090909,15.909091,0,0.789689,0.077886,0.229561,25.541015,58.853994,188.964228,6473.859063,-6284.894835,2.147321,73.56658,-71.419259,150.239845,1.707271,79.507029,0.684211,13,0.057971,4,0.942029,65,0.315789,6,0.764706,0.684211,0.722222,0.652662,0.898551,0.815668,0.840909,0.056228,0.943772,0.159091,0.841306,0.840909,0.839143,0.787937,0.934337,0.859122,0.862836,0.840909,0.021,0.001,0.015625,0,15.625,0,52797,229632,28707,92.045455,31.363636,'Number of leaves: 99\nSize of the tree: 197\n',197,99,99,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,69,19,0,78.409091,21.590909,0,0.71661,0.094275,0.267767,30.868136,68.530917,190.62362,13983.190779,-13792.567159,2.166177,158.899895,-156.733718,141.354725,1.606304,74.153835,0.894737,17,0.086957,6,0.913043,63,0.105263,2,0.73913,0.894737,0.809524,0.756439,0.908848,0.745104,0.784091,0.070358,0.929642,0.215909,0.784181,0.784091,0.780954,0.714092,0.885503,0.781558,0.804635,0.784091,0.02,0,0.03125,0,31.25,0,46989,229632,28707,84.090909,28.636364,'Number of leaves: 87\nSize of the tree: 173\n',173,87,87,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,58,30,0,65.909091,34.090909,0,0.551783,0.138253,0.339895,45.267808,86.991001,190.62362,15089.928501,-14899.304881,2.166177,171.47646,-169.310283,115.298253,1.310207,60.484768,0.736842,14,0.115942,8,0.884058,61,0.263158,5,0.636364,0.736842,0.682927,0.589983,0.912662,0.635855,0.659091,0.112809,0.887191,0.340909,0.655399,0.659091,0.652255,0.544961,0.840494,0.641353,0.67707,0.659091,0.019,0,0.015625,0,15.625,0,49893,229632,28707,82.954545,31.590909,'Number of leaves: 93\nSize of the tree: 185\n',185,93,93,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,60,28,0,68.181818,31.818182,0,0.583362,0.135254,0.330563,44.215049,84.450529,191.40365,16153.681092,-15962.277442,2.175041,183.564558,-181.389516,117.120996,1.33092,61.190576,0.315789,6,0.072464,5,0.927536,64,0.684211,13,0.545455,0.315789,0.4,0.302725,0.775362,0.585275,0.681818,0.10023,0.89977,0.318182,0.675762,0.681818,0.667893,0.579171,0.830228,0.62549,0.692143,0.681818,0.022,0,0.015625,0,15.625,0,48441,229632,28707,82.954545,30.909091,'Number of leaves: 90\nSize of the tree: 179\n',179,90,90,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,71,17,0,80.681818,19.318182,0,0.746612,0.103066,0.265913,33.69263,67.933995,191.40365,9707.539843,-9516.136192,2.175041,110.312953,-108.137911,139.550914,1.585806,72.909223,0.789474,15,0.028986,2,0.971014,67,0.210526,4,0.882353,0.789474,0.833333,0.792575,0.954996,0.812509,0.806818,0.066412,0.933588,0.193182,0.814706,0.806818,0.805141,0.746043,0.897286,0.793987,0.820581,0.806818,0.02,0,0.015625,0,15.625,0,49409,229632,28707,87.5,34.090909,'Number of leaves: 92\nSize of the tree: 183\n',183,92,92,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,64,24,0,72.727273,27.272727,0,0.644325,0.120894,0.318818,39.520723,81.449921,191.40365,18287.473362,-18096.069712,2.175041,207.812197,-205.637156,128.064655,1.45528,66.908157,0.736842,14,0.115942,8,0.884058,61,0.263158,5,0.636364,0.736842,0.682927,0.589983,0.872235,0.610124,0.727273,0.088265,0.911735,0.272727,0.737153,0.727273,0.728915,0.642401,0.839802,0.654768,0.757259,0.727273,0.021,0,0.015625,0,15.625,0,51829,229632,28707,79.545455,27.954545,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,792,89,55,34,0,61.797753,38.202247,0,0.505556,0.153548,0.355915,50.231733,91.000892,193.186942,18313.263991,-18120.077049,2.17064,205.767011,-203.596371,109.728395,1.232903,56.799074,0.578947,11,0.071429,5,0.928571,65,0.421053,8,0.6875,0.578947,0.628571,0.541572,0.888722,0.708202,0.617978,0.116156,0.883844,0.382022,0.614827,0.617978,0.609714,0.495195,0.828732,0.629633,0.643278,0.617978,0.023,0,0.015625,0,15.625,0,45053,229347,28992,79.775281,31.011236,'Number of leaves: 83\nSize of the tree: 165\n',165,83,83,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,61,27,0,69.318182,30.681818,0,0.598513,0.140309,0.332799,46.01151,85.32169,188.964228,18301.045838,-18112.081609,2.147321,207.96643,-205.819109,117.109141,1.330786,61.974238,0.842105,16,0.101449,7,0.898551,62,0.157895,3,0.695652,0.842105,0.761905,0.693581,0.916095,0.794554,0.693182,0.102036,0.897964,0.306818,0.688421,0.693182,0.688176,0.586608,0.823308,0.646046,0.744048,0.693182,0.019,0,0.015625,0,15.625,0,48441,229632,28707,79.545455,31.590909,'Number of leaves: 90\nSize of the tree: 179\n',179,90,90,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,61,27,0,69.318182,30.681818,0,0.591682,0.124247,0.325106,40.744118,83.34933,188.964228,18289.015231,-18100.051002,2.147321,207.829719,-205.682398,122.525097,1.392331,64.840366,0.578947,11,0.072464,5,0.927536,64,0.421053,8,0.6875,0.578947,0.628571,0.540307,0.828757,0.614289,0.693182,0.111177,0.888823,0.306818,0.710987,0.693182,0.692271,0.596659,0.828146,0.630976,0.735386,0.693182,0.019,0,0.03125,0,31.25,0,49409,229632,28707,80.681818,28.636364,'Number of leaves: 92\nSize of the tree: 183\n',183,92,92,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,67,21,0,76.136364,23.863636,0,0.683832,0.102678,0.28464,33.67108,72.974871,188.964228,11850.042891,-11661.078662,2.147321,134.659578,-132.512258,135.019557,1.534313,71.452443,0.736842,14,0.028986,2,0.971014,67,0.263158,5,0.875,0.736842,0.8,0.755128,0.891686,0.78302,0.761364,0.083269,0.916731,0.238636,0.771517,0.761364,0.758868,0.686628,0.882212,0.721251,0.771709,0.761364,0.018,0,0.015625,0,15.625,0,51829,229632,28707,85.227273,27.727273,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,62,26,0,70.454545,29.545455,0,0.612991,0.128814,0.324849,42.231696,83.260826,189.057821,18297.649373,-18108.591551,2.148384,207.927834,-205.779449,120.903856,1.373907,63.950729,0.789474,15,0.057971,4,0.942029,65,0.210526,4,0.789474,0.789474,0.789474,0.731503,0.926773,0.80763,0.704545,0.094328,0.905672,0.295455,0.716052,0.704545,0.706777,0.613653,0.826151,0.678,0.748466,0.704545,0.018,0,0.015625,0,15.625,0,48925,229632,28707,77.272727,30.681818,'Number of leaves: 91\nSize of the tree: 181\n',181,91,91,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,66,22,0,75,25,0,0.675549,0.115122,0.29609,37.633685,75.64359,191.40365,12929.117753,-12737.714102,2.175041,146.921793,-144.746751,131.934378,1.499254,68.929917,0.736842,14,0.086957,6,0.913043,63,0.263158,5,0.7,0.736842,0.717949,0.638071,0.883295,0.648883,0.75,0.076914,0.923086,0.25,0.750239,0.75,0.74899,0.669862,0.872425,0.735382,0.774927,0.75,0.017,0.001,0.015625,0,15.625,0,48925,229632,28707,84.090909,29.772727,'Number of leaves: 91\nSize of the tree: 181\n',181,91,91,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,69,19,0,78.409091,21.590909,0,0.718329,0.101484,0.276645,33.175331,70.675764,191.40365,10780.339039,-10588.935388,2.175041,122.503853,-120.328811,138.955563,1.57904,72.598178,0.736842,14,0.101449,7,0.898551,62,0.263158,5,0.666667,0.736842,0.7,0.613333,0.932494,0.751546,0.784091,0.068005,0.931995,0.215909,0.789828,0.784091,0.785137,0.718222,0.888826,0.75361,0.813426,0.784091,0.018,0.001,0.03125,0,31.25,0,44085,229632,28707,82.954545,30.454545,'Number of leaves: 81\nSize of the tree: 161\n',161,81,81,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,59,29,0,67.045455,32.954545,0,0.564059,0.135249,0.325813,44.213449,83.237012,191.40365,15085.258802,-14893.855152,2.175041,171.423395,-169.248354,118.367564,1.345086,61.841853,0.263158,5,0.057971,4,0.942029,65,0.736842,14,0.555556,0.263158,0.357143,0.278622,0.671625,0.494801,0.670455,0.115065,0.884935,0.329545,0.666903,0.670455,0.651082,0.559445,0.847547,0.699261,0.693333,0.670455,0.019,0,0.015625,0,15.625,0,50377,229632,28707,81.818182,30.227273,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,62,26,0,70.454545,29.545455,0,0.610487,0.124224,0.320414,40.674374,82.005108,190.62362,17218.362538,-17027.738918,2.166177,195.663211,-193.497033,121.569778,1.381475,63.774772,0.789474,15,0.086957,6,0.913043,63,0.210526,4,0.714286,0.789474,0.75,0.678127,0.870709,0.65156,0.704545,0.095003,0.904997,0.295455,0.697738,0.704545,0.695116,0.608641,0.853099,0.675373,0.6919,0.704545,0.02,0,0.015625,0,15.625,0,50377,229632,28707,81.818182,29.318182,'Number of leaves: 94\nSize of the tree: 187\n',187,94,94,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,76,12,0,86.363636,13.636364,0,0.820804,0.074527,0.226281,24.402119,57.913114,190.62362,6471.681762,-6281.058142,2.166177,73.541838,-71.375661,152.684804,1.735055,80.097526,0.789474,15,0.043478,3,0.956522,66,0.210526,4,0.833333,0.789474,0.810811,0.760943,0.8955,0.75588,0.863636,0.042917,0.957083,0.136364,0.861746,0.863636,0.862204,0.821533,0.930773,0.818903,0.871034,0.863636,0.02,0,0.03125,0,31.25,0,49893,229632,28707,92.045455,29.090909,'Number of leaves: 93\nSize of the tree: 185\n',185,93,93,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,792,89,61,28,0,68.539326,31.460674,0,0.584251,0.131493,0.318192,43.139883,81.61887,190.841113,15079.563287,-14888.722173,2.144282,169.433295,-167.289013,119.89513,1.347136,62.824581,0.684211,13,0.114286,8,0.885714,62,0.315789,6,0.619048,0.684211,0.65,0.550021,0.851128,0.663666,0.685393,0.105469,0.894531,0.314607,0.682883,0.685393,0.67775,0.580832,0.852796,0.681999,0.719835,0.685393,0.022,0,0.015625,0,15.625,0,43601,229347,28992,83.146067,32.58427,'Number of leaves: 80\nSize of the tree: 159\n',159,80,80,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,74,14,0,84.090909,15.909091,0,0.789474,0.075663,0.231825,24.812117,59.434426,188.964228,7543.152384,-7354.188155,2.147321,85.717641,-83.57032,149.276643,1.696325,78.997302,0.842105,16,0.028986,2,0.971014,67,0.157895,3,0.888889,0.842105,0.864865,0.829413,0.955759,0.907243,0.840909,0.054136,0.945864,0.159091,0.83882,0.840909,0.837441,0.789344,0.927876,0.837088,0.85228,0.840909,0.019,0,0.03125,0,31.25,0,50861,229632,28707,92.045455,27.727273,'Number of leaves: 95\nSize of the tree: 189\n',189,95,95,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,67,21,0,76.136364,23.863636,0,0.689568,0.110304,0.291239,36.171756,74.666734,188.964228,12919.440663,-12730.476435,2.147321,146.811826,-144.664505,132.778428,1.508846,70.266436,0.842105,16,0.130435,9,0.869565,60,0.157895,3,0.64,0.842105,0.727273,0.649292,0.877956,0.563858,0.761364,0.069889,0.930111,0.238636,0.775871,0.761364,0.760562,0.691827,0.879567,0.73395,0.780928,0.761364,0.02,0,0.015625,0,15.625,0,46021,229632,28707,86.363636,30.681818,'Number of leaves: 85\nSize of the tree: 169\n',169,85,85,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,67,21,0,76.136364,23.863636,0,0.687045,0.109968,0.288168,36.061811,73.879484,188.964228,9711.240539,-9522.276311,2.147321,110.355006,-108.207685,131.375554,1.492904,69.524034,0.684211,13,0.028986,2,0.971014,67,0.315789,6,0.866667,0.684211,0.764706,0.716943,0.877193,0.745307,0.761364,0.073458,0.926542,0.238636,0.775024,0.761364,0.762501,0.69249,0.8886,0.721054,0.77396,0.761364,0.021,0,0.015625,0,15.625,0,45537,229632,28707,88.636364,32.045455,'Number of leaves: 84\nSize of the tree: 167\n',167,84,84,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,64,24,0,72.727273,27.272727,0,0.644265,0.113135,0.294997,37.043604,75.499992,190.62362,8640.296561,-8449.672942,2.166177,98.185188,-96.019011,130.968073,1.488274,68.705061,0.789474,15,0.101449,7,0.898551,62,0.210526,4,0.681818,0.789474,0.731707,0.653765,0.892449,0.697451,0.727273,0.087318,0.912682,0.272727,0.730609,0.727273,0.727014,0.638944,0.903009,0.76515,0.767671,0.727273,0.022,0,0.015625,0,15.625,0,53281,229632,28707,90.909091,30,'Number of leaves: 100\nSize of the tree: 199\n',199,100,100,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,75,13,0,85.227273,14.772727,0,0.805641,0.077892,0.23799,25.503941,60.910043,190.62362,9686.409902,-9495.786283,2.166177,110.07284,-107.906662,149.84361,1.702768,78.607053,0.894737,17,0.043478,3,0.956522,66,0.105263,2,0.85,0.894737,0.871795,0.835783,0.94775,0.883902,0.852273,0.050802,0.949198,0.147727,0.853138,0.852273,0.851666,0.803759,0.910253,0.79162,0.856701,0.852273,0.023,0,0.015625,0,15.625,0,51829,229632,28707,88.636364,27.5,'Number of leaves: 97\nSize of the tree: 193\n',193,97,97,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,65,23,0,73.863636,26.136364,0,0.659374,0.119685,0.306938,39.125493,78.414944,191.40365,18283.164693,-18091.761042,2.175041,207.763235,-205.588194,129.716645,1.474053,67.771249,0.684211,13,0.043478,3,0.956522,66,0.315789,6,0.8125,0.684211,0.742857,0.683521,0.854691,0.685355,0.738636,0.083638,0.916362,0.261364,0.743482,0.738636,0.738279,0.656153,0.840413,0.672324,0.763547,0.738636,0.02,0,0.015625,0,15.625,0,46021,229632,28707,79.545455,31.136364,'Number of leaves: 85\nSize of the tree: 169\n',169,85,85,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,73,15,0,82.954545,17.045455,0,0.776271,0.084517,0.233518,27.628896,59.657893,191.40365,5405.874494,-5214.470843,2.175041,61.430392,-59.25535,148.395154,1.686309,77.52995,0.894737,17,0.072464,5,0.927536,64,0.105263,2,0.772727,0.894737,0.829268,0.781329,0.980931,0.933427,0.829545,0.059995,0.940005,0.170455,0.843186,0.829545,0.829396,0.777389,0.941743,0.883395,0.8547,0.829545,0.02,0,0.015625,0,15.625,0,45053,229632,28707,94.318182,31.818182,'Number of leaves: 83\nSize of the tree: 165\n',165,83,83,?
pacman-weka.filters.unsupervised.attribute.Remove-R32,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220321.2251,793,88,60,28,0,68.181818,31.818182,0,0.584345,0.139775,0.336454,45.692935,85.955459,191.40365,15094.792381,-14903.388731,2.175041,171.531732,-169.35669,116.934476,1.328801,61.093127,0.578947,11,0.130435,9,0.869565,60,0.421053,8,0.55,0.578947,0.564103,0.440359,0.81312,0.484648,0.681818,0.097903,0.902097,0.318182,0.678118,0.681818,0.678275,0.582128,0.832413,0.611525,0.697852,0.681818,0.019,0,0.03125,0,31.25,0,46021,229632,28707,77.272727,30.909091,'Number of leaves: 85\nSize of the tree: 169\n',169,85,85,?
