@relation pacman-weka.filters.unsupervised.attribute.Remove-R32-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-Llast

@attribute pos_x numeric
@attribute pos_y numeric
@attribute ghost1_alive {0,1}
@attribute ghost2_alive {0,1}
@attribute ghost3_alive {0,1}
@attribute ghost4_alive {0,1}
@attribute ghost1_pos_x numeric
@attribute ghost1_pos_y numeric
@attribute ghost2_pos_x numeric
@attribute ghost2_pos_y numeric
@attribute ghost3_pos_x numeric
@attribute ghost3_pos_y numeric
@attribute ghost4_pos_x numeric
@attribute ghost4_pos_y numeric
@attribute distance_to_ghost1 numeric
@attribute distance_to_ghost2 numeric
@attribute distance_to_ghost3 numeric
@attribute distance_to_ghost4 numeric
@attribute relative_distance_ghost1_x numeric
@attribute relative_distance_ghost1_y numeric
@attribute relative_distance_ghost2_x numeric
@attribute relative_distance_ghost2_y numeric
@attribute relative_distance_ghost3_x numeric
@attribute relative_distance_ghost3_y numeric
@attribute relative_distance_ghost4_x numeric
@attribute relative_distance_ghost4_y numeric
@attribute legal_north {0,1}
@attribute legal_south {0,1}
@attribute legal_east {0,1}
@attribute legal_west {0,1}
@attribute score numeric
@attribute chosen_move {1,2,3,4,5}

@data
8,14,1,1,1,0,5,9,3,14,11,6,7,1,9,6,12,-1,3,5,5,0,-3,8,1,13,0,1,1,1,191,4
7,14,1,1,1,0,5,9,4,14,11,7,7,1,8,4,12,-1,2,5,3,0,-4,7,0,13,0,1,1,1,190,4
6,14,1,1,1,0,5,9,4,14,11,6,7,1,7,3,14,-1,1,5,2,0,-5,8,-1,13,0,1,1,1,189,4
5,14,1,0,1,0,5,8,3,1,11,7,7,1,9,-1,14,-1,0,6,2,13,-6,7,-2,13,0,1,1,1,188,4
5,13,1,0,1,0,5,9,3,1,12,7,7,1,7,-1,14,-1,0,4,2,12,-7,6,-2,12,1,1,1,1,387,2
5,12,1,0,1,0,5,9,3,1,12,7,7,1,6,-1,13,-1,0,3,2,11,-7,5,-2,11,1,1,1,1,386,2
5,11,1,0,1,0,4,9,3,1,12,8,7,1,6,-1,11,-1,1,2,2,10,-7,3,-2,10,1,0,1,1,385,2
6,11,1,0,1,0,4,8,3,1,12,7,7,1,6,-1,11,-1,2,3,3,10,-6,4,-1,10,1,1,1,1,384,3
6,10,1,0,1,0,3,8,3,1,12,7,7,1,6,-1,10,-1,3,2,3,9,-6,3,-1,9,1,1,1,0,383,2
6,9,1,0,1,0,3,9,3,1,11,7,7,1,4,-1,8,-1,3,0,3,8,-5,2,-1,8,1,1,1,1,382,2
5,9,1,0,1,0,3,9,3,1,11,6,7,1,3,-1,10,-1,2,0,2,8,-6,3,-2,8,0,1,1,1,381,4
4,9,1,0,1,0,3,8,3,1,11,7,7,1,3,-1,10,-1,1,1,1,8,-7,2,-3,8,0,1,1,1,380,4
4,8,1,0,1,0,3,9,3,1,12,7,7,1,3,-1,10,-1,1,-1,1,7,-8,1,-3,7,1,1,1,1,379,2
4,9,1,0,1,0,2,9,3,1,12,6,7,1,3,-1,12,-1,2,0,1,8,-8,3,-3,8,0,1,1,1,378,1
3,9,1,0,1,0,2,9,3,1,11,6,7,1,2,-1,12,-1,1,0,0,8,-8,3,-4,8,0,1,1,1,377,4
2,9,0,0,1,0,1,1,3,1,12,6,7,1,-1,-1,14,-1,1,8,-1,8,-10,3,-5,8,0,1,1,1,376,4
2,8,0,0,1,0,1,1,3,1,12,6,7,1,-1,-1,13,-1,1,7,-1,7,-10,2,-5,7,1,1,1,1,575,2
2,7,0,0,1,0,1,1,3,1,11,6,7,1,-1,-1,11,-1,1,6,-1,6,-9,1,-5,6,1,1,1,1,574,2
2,6,0,0,1,0,1,1,3,1,11,7,7,1,-1,-1,11,-1,1,5,-1,5,-9,-1,-5,5,1,1,1,1,573,2
2,7,0,0,1,0,1,1,3,1,11,8,7,1,-1,-1,11,-1,1,6,-1,6,-9,-1,-5,6,1,1,1,1,572,1
2,8,0,0,1,0,1,1,3,1,11,9,7,1,-1,-1,11,-1,1,7,-1,7,-9,-1,-5,7,1,1,1,1,571,1
2,9,0,0,1,0,1,1,3,1,12,9,7,1,-1,-1,11,-1,1,8,-1,8,-10,0,-5,8,0,1,1,1,570,1
3,9,0,0,1,0,1,1,3,1,11,9,7,1,-1,-1,9,-1,2,8,0,8,-8,0,-4,8,0,1,1,1,569,3
4,9,0,0,1,0,1,1,3,1,11,9,7,1,-1,-1,8,-1,3,8,1,8,-7,0,-3,8,0,1,1,1,568,3
5,9,0,0,1,0,1,1,3,1,11,9,7,1,-1,-1,7,-1,4,8,2,8,-6,0,-2,8,0,1,1,1,567,3
6,9,0,0,1,0,1,1,3,1,10,9,7,1,-1,-1,5,-1,5,8,3,8,-4,0,-1,8,1,1,1,1,566,3
7,9,0,0,1,0,1,1,3,1,10,10,7,1,-1,-1,5,-1,6,8,4,8,-3,-1,0,8,1,1,1,1,565,3
7,10,0,0,1,0,1,1,3,1,11,10,7,1,-1,-1,5,-1,6,9,4,9,-4,0,0,9,1,1,1,1,564,1
8,10,0,0,1,0,1,1,3,1,12,10,7,1,-1,-1,5,-1,7,9,5,9,-4,0,1,9,1,1,1,1,563,3
9,10,0,0,1,0,1,1,3,1,12,10,7,1,-1,-1,4,-1,8,9,6,9,-3,0,2,9,1,1,1,1,562,3
10,10,0,0,1,0,1,1,3,1,11,10,7,1,-1,-1,2,-1,9,9,7,9,-1,0,3,9,1,1,1,1,561,3
12,11,1,1,1,1,5,6,5,12,13,7,13,12,13,9,6,3,7,5,7,-1,-1,4,-1,-1,1,1,1,1,0,1
12,12,1,1,1,1,5,5,6,12,12,7,13,11,15,7,6,3,7,7,6,0,0,5,-1,1,1,1,1,1,-1,1
12,11,1,1,1,0,5,4,7,12,13,7,7,1,15,7,6,-1,7,7,5,-1,-1,4,5,10,1,1,1,1,-2,2
12,10,1,1,1,0,6,4,8,12,14,7,7,1,13,7,6,-1,6,6,4,-2,-2,3,5,9,1,1,1,1,197,2
12,9,1,1,1,0,6,4,8,11,14,6,7,1,12,7,6,-1,6,5,4,-2,-2,3,5,8,1,1,1,1,196,2
12,8,1,1,1,0,6,4,8,10,14,6,7,1,11,7,5,-1,6,4,4,-2,-2,2,5,7,1,1,1,1,195,2
12,7,1,1,1,0,6,3,8,10,15,6,7,1,11,8,5,-1,6,4,4,-3,-3,1,5,6,1,1,1,1,194,2
12,6,1,1,1,0,6,3,9,10,15,7,7,1,10,8,5,-1,6,3,3,-4,-3,-1,5,5,1,1,1,1,193,2
12,7,1,1,1,0,5,3,8,10,15,7,7,1,12,8,4,-1,7,4,4,-3,-3,0,5,6,1,1,1,1,192,1
13,7,1,1,1,0,6,3,9,10,16,7,7,1,12,8,4,-1,7,4,4,-3,-3,0,6,6,1,1,1,1,191,3
14,7,1,1,1,0,6,4,8,10,17,7,7,1,12,10,4,-1,8,3,6,-3,-3,0,7,6,1,1,1,1,190,3
15,7,1,1,1,0,6,3,9,10,17,7,7,1,14,10,3,-1,9,4,6,-3,-2,0,8,6,1,1,1,1,189,3
16,7,1,1,1,0,7,3,8,10,17,8,7,1,14,12,3,-1,9,4,8,-3,-1,-1,9,6,1,1,1,1,188,3
16,8,1,1,1,0,7,3,7,10,17,9,7,1,15,12,3,-1,9,5,9,-2,-1,-1,9,7,1,1,1,1,187,1
16,9,1,1,0,0,7,3,6,10,5,1,7,1,16,12,-1,-1,9,6,10,-1,11,8,9,8,1,1,1,1,186,1
16,10,1,1,0,0,6,3,6,11,5,1,7,1,18,12,-1,-1,10,7,10,-1,11,9,9,9,1,1,1,1,385,1
16,11,1,1,0,0,5,3,5,11,5,1,7,1,20,12,-1,-1,11,8,11,0,11,10,9,10,1,1,1,1,384,1
15,11,1,1,0,0,5,3,5,12,5,1,7,1,19,12,-1,-1,10,8,10,-1,10,10,8,10,1,1,1,1,383,4
15,12,1,1,0,0,4,3,6,12,5,1,7,1,21,10,-1,-1,11,9,9,0,10,11,8,11,1,1,1,1,382,1
14,12,1,1,0,0,5,3,6,13,5,1,7,1,19,10,-1,-1,9,9,8,-1,9,11,7,11,1,1,1,1,381,4
14,13,1,1,0,0,4,3,5,13,5,1,7,1,21,10,-1,-1,10,10,9,0,9,12,7,12,1,1,1,1,380,1
13,13,1,1,0,0,4,4,4,13,5,1,7,1,19,10,-1,-1,9,9,9,0,8,12,6,12,1,1,1,1,379,4
12,13,1,1,0,0,5,4,3,13,5,1,7,1,17,10,-1,-1,7,9,9,0,7,12,5,12,1,1,1,1,378,4
11,13,1,1,0,0,4,4,2,13,5,1,7,1,17,10,-1,-1,7,9,9,0,6,12,4,12,1,1,1,1,377,4
10,13,1,1,0,0,4,3,2,14,5,1,7,1,17,10,-1,-1,6,10,8,-1,5,12,3,12,1,1,1,1,376,4
10,14,1,1,0,0,3,3,3,14,5,1,7,1,19,8,-1,-1,7,11,7,0,5,13,3,13,0,1,1,1,375,1
9,14,1,1,0,0,3,4,2,14,5,1,7,1,17,8,-1,-1,6,10,7,0,4,13,2,13,0,1,1,1,374,4
8,14,1,1,0,0,3,5,3,14,5,1,7,1,15,6,-1,-1,5,9,5,0,3,13,1,13,0,1,1,1,373,4
7,14,1,1,0,0,3,4,3,13,5,1,7,1,15,6,-1,-1,4,10,4,1,2,13,0,13,0,1,1,1,372,4
7,13,1,1,0,0,3,3,3,14,5,1,7,1,15,6,-1,-1,4,10,4,-1,2,12,0,12,1,1,1,1,371,2
7,14,1,1,0,0,3,4,3,13,5,1,7,1,15,6,-1,-1,4,10,4,1,2,13,0,13,0,1,1,1,370,1
7,13,1,1,0,0,3,4,3,13,5,1,7,1,14,5,-1,-1,4,9,4,0,2,12,0,12,1,1,1,1,369,2
6,13,1,1,0,0,2,4,4,13,5,1,7,1,14,3,-1,-1,4,9,2,0,1,12,-1,12,1,1,1,1,368,4
5,13,1,0,0,0,2,4,3,1,5,1,7,1,15,-1,-1,-1,3,9,2,12,0,12,-2,12,1,1,1,1,367,4
5,12,1,0,0,0,1,4,3,1,5,1,7,1,15,-1,-1,-1,4,8,2,11,0,11,-2,11,1,1,1,1,566,2
5,11,1,0,0,0,1,5,3,1,5,1,7,1,13,-1,-1,-1,4,6,2,10,0,10,-2,10,1,0,1,1,565,2
6,11,1,0,0,0,1,6,3,1,5,1,7,1,11,-1,-1,-1,5,5,3,10,1,10,-1,10,1,1,1,1,564,3
6,10,1,0,0,0,1,5,3,1,5,1,7,1,11,-1,-1,-1,5,5,3,9,1,9,-1,9,1,1,1,0,563,2
6,9,1,0,0,0,1,5,3,1,5,1,7,1,10,-1,-1,-1,5,4,3,8,1,8,-1,8,1,1,1,1,562,2
6,8,1,0,0,0,1,4,3,1,5,1,7,1,10,-1,-1,-1,5,4,3,7,1,7,-1,7,1,1,1,1,561,2
6,7,1,0,0,0,1,5,3,1,5,1,7,1,8,-1,-1,-1,5,2,3,6,1,6,-1,6,1,1,1,1,560,2
6,6,1,0,0,0,2,5,3,1,5,1,7,1,6,-1,-1,-1,4,1,3,5,1,5,-1,5,1,1,1,1,559,2
6,5,1,0,0,0,3,5,3,1,5,1,7,1,4,-1,-1,-1,3,0,3,4,1,4,-1,4,1,1,1,1,558,2
5,5,1,0,0,0,4,5,3,1,5,1,7,1,2,-1,-1,-1,1,0,2,4,0,4,-2,4,1,1,1,1,557,4
12,11,1,1,1,1,5,5,4,12,14,6,13,12,14,10,8,3,7,6,8,-1,-2,5,-1,-1,1,1,1,1,0,1
12,12,1,1,1,0,5,5,3,12,14,5,13,12,15,10,10,-1,7,7,9,0,-2,7,-1,0,1,1,1,1,-1,1
12,11,1,1,1,0,5,5,2,12,14,5,7,1,14,12,9,-1,7,6,10,-1,-2,6,5,10,1,1,1,1,198,2
12,10,1,1,1,0,5,5,3,12,14,4,7,1,13,12,9,-1,7,5,9,-2,-2,6,5,9,1,1,1,1,197,2
12,9,1,1,1,0,5,4,3,13,14,3,7,1,13,14,9,-1,7,5,9,-4,-2,6,5,8,1,1,1,1,196,2
12,8,1,1,1,0,4,4,2,13,14,3,7,1,13,16,8,-1,8,4,10,-5,-2,5,5,7,1,1,1,1,195,2
12,7,1,1,1,0,4,4,2,12,14,3,7,1,12,16,7,-1,8,3,10,-5,-2,4,5,6,1,1,1,1,194,2
12,6,1,1,1,0,4,4,3,12,14,4,7,1,11,16,5,-1,8,2,9,-6,-2,2,5,5,1,1,1,1,193,2
12,5,1,1,1,0,4,5,3,11,13,4,7,1,9,16,3,-1,8,0,9,-6,-1,1,5,4,1,1,1,1,192,2
12,4,1,1,1,0,4,5,3,12,14,4,7,1,10,18,3,-1,8,-1,9,-8,-2,0,5,3,1,1,1,1,191,2
13,4,1,1,1,0,4,6,3,13,14,5,7,1,12,20,3,-1,9,-2,10,-9,-1,-1,6,3,1,1,1,1,190,3
13,5,1,1,1,0,4,5,2,13,14,5,7,1,10,20,2,-1,9,0,11,-8,-1,0,6,4,1,1,1,1,189,1
14,5,1,1,0,0,4,4,2,13,5,1,7,1,12,21,-1,-1,10,1,12,-8,9,4,7,4,1,1,1,1,188,3
14,4,1,1,0,0,3,4,2,12,5,1,7,1,12,21,-1,-1,11,0,12,-8,9,3,7,3,1,1,1,1,387,2
13,4,1,1,0,0,4,4,3,12,5,1,7,1,10,19,-1,-1,9,0,10,-8,8,3,6,3,1,1,1,1,386,4
12,4,1,1,0,0,4,3,2,12,5,1,7,1,10,19,-1,-1,8,1,10,-8,7,3,5,3,1,1,1,1,385,4
12,3,1,1,0,0,4,3,3,12,5,1,7,1,9,19,-1,-1,8,0,9,-9,7,2,5,2,1,0,1,1,384,2
11,3,1,1,0,0,4,4,3,11,5,1,7,1,9,17,-1,-1,7,-1,8,-8,6,2,4,2,1,0,1,1,383,4
11,4,1,1,0,0,4,5,3,11,5,1,7,1,9,16,-1,-1,7,-1,8,-7,6,3,4,3,1,1,1,1,382,1
11,5,1,1,0,0,4,4,4,11,5,1,7,1,9,14,-1,-1,7,1,7,-6,6,4,4,4,1,1,1,1,381,1
11,4,1,1,0,0,4,5,4,12,5,1,7,1,9,16,-1,-1,7,-1,7,-8,6,3,4,3,1,1,1,1,380,2
11,5,1,1,0,0,4,5,4,13,5,1,7,1,8,16,-1,-1,7,0,7,-8,6,4,4,4,1,1,1,1,379,1
10,5,1,1,0,0,4,6,3,13,5,1,7,1,8,16,-1,-1,6,-1,7,-8,5,4,3,4,1,1,1,1,378,4
10,6,1,1,0,0,4,7,4,13,5,1,7,1,8,14,-1,-1,6,-1,6,-7,5,5,3,5,1,1,1,1,377,1
10,7,1,1,0,0,4,8,3,13,5,1,7,1,8,14,-1,-1,6,-1,7,-6,5,6,3,6,1,1,1,1,376,1
10,8,1,1,0,0,3,8,4,13,5,1,7,1,8,12,-1,-1,7,0,6,-5,5,7,3,7,1,1,1,1,375,1
9,8,1,1,0,0,2,8,5,13,5,1,7,1,8,10,-1,-1,7,0,4,-5,4,7,2,7,1,1,1,1,374,4
8,8,1,1,0,0,3,8,5,13,5,1,7,1,6,9,-1,-1,5,0,3,-5,3,7,1,7,1,1,1,1,373,4
7,8,1,1,0,0,3,8,6,13,5,1,7,1,5,7,-1,-1,4,0,1,-5,2,7,0,7,1,1,1,1,372,4
6,8,1,1,0,0,3,7,5,13,5,1,7,1,5,7,-1,-1,3,1,1,-5,1,7,-1,7,1,1,1,1,371,4
6,7,1,1,0,0,3,6,4,13,5,1,7,1,5,9,-1,-1,3,1,2,-6,1,6,-1,6,1,1,1,1,370,2
6,6,1,1,0,0,3,6,4,14,5,1,7,1,4,11,-1,-1,3,0,2,-8,1,5,-1,5,1,1,1,1,369,2
5,6,1,1,0,0,3,5,5,14,5,1,7,1,4,11,-1,-1,2,1,0,-8,0,5,-2,5,1,1,1,1,368,4
5,5,1,1,0,0,4,5,4,14,5,1,7,1,2,13,-1,-1,1,0,1,-9,0,4,-2,4,1,1,1,1,367,2
4,5,0,1,0,0,1,1,5,14,5,1,7,1,-1,13,-1,-1,3,4,-1,-9,-1,4,-3,4,1,1,1,1,366,4
4,6,0,1,0,0,1,1,5,13,5,1,7,1,-1,11,-1,-1,3,5,-1,-7,-1,5,-3,5,1,1,1,1,565,1
4,7,0,1,0,0,1,1,5,13,5,1,7,1,-1,10,-1,-1,3,6,-1,-6,-1,6,-3,6,1,1,1,1,564,1
4,8,0,1,0,0,1,1,5,14,5,1,7,1,-1,10,-1,-1,3,7,-1,-6,-1,7,-3,7,1,1,1,1,563,1
4,9,0,1,0,0,1,1,5,14,5,1,7,1,-1,9,-1,-1,3,8,-1,-5,-1,8,-3,8,0,1,1,1,562,1
5,9,0,1,0,0,1,1,4,14,5,1,7,1,-1,9,-1,-1,4,8,1,-5,0,8,-2,8,0,1,1,1,561,3
6,9,0,1,0,0,1,1,4,14,5,1,7,1,-1,8,-1,-1,5,8,2,-5,1,8,-1,8,1,1,1,1,560,3
6,10,0,1,0,0,1,1,5,14,5,1,7,1,-1,6,-1,-1,5,9,1,-4,1,9,-1,9,1,1,1,0,559,1
6,11,0,1,0,0,1,1,5,14,5,1,7,1,-1,5,-1,-1,5,10,1,-3,1,10,-1,10,1,1,1,1,558,1
6,12,0,1,0,0,1,1,4,14,5,1,7,1,-1,5,-1,-1,5,11,2,-2,1,11,-1,11,1,1,1,1,557,1
6,13,0,1,0,0,1,1,5,14,5,1,7,1,-1,3,-1,-1,5,12,1,-1,1,12,-1,12,1,1,1,1,556,1
6,14,0,1,0,0,1,1,5,13,5,1,7,1,-1,3,-1,-1,5,13,1,1,1,13,-1,13,0,1,1,1,555,1
6,13,0,1,0,0,1,1,5,13,5,1,7,1,-1,2,-1,-1,5,12,1,0,1,12,-1,12,1,1,1,1,554,2
12,11,1,1,1,1,5,5,5,13,13,5,13,12,14,10,8,3,7,6,7,-2,-1,6,-1,-1,1,1,1,1,0,1
12,12,1,1,1,1,5,5,4,13,13,4,13,11,15,10,10,3,7,7,8,-1,-1,8,-1,1,1,1,1,1,-1,1
12,11,1,1,1,1,5,6,4,13,13,4,13,12,13,11,9,3,7,5,8,-2,-1,7,-1,-1,1,1,1,1,-2,2
12,12,1,1,1,1,5,5,5,13,13,4,14,12,15,9,10,3,7,7,7,-1,-1,8,-2,0,1,1,1,1,-3,1
13,12,1,1,1,1,6,5,6,13,12,4,15,12,15,9,10,3,7,7,7,-1,1,8,-2,0,1,1,1,1,-4,3
14,12,1,1,1,1,6,5,5,13,13,4,15,13,16,11,10,3,8,7,9,-1,1,8,-1,-1,1,1,1,1,-5,3
14,13,1,1,1,1,6,4,6,13,14,4,15,12,18,9,10,3,8,9,8,0,0,9,-1,1,1,1,1,1,-6,1
14,12,1,1,1,0,5,4,6,12,15,4,7,1,18,9,10,-1,9,8,8,0,-1,8,7,11,1,1,1,1,-7,2
13,12,1,1,1,0,5,3,6,13,15,4,7,1,18,9,11,-1,8,9,7,-1,-2,8,6,11,1,1,1,1,192,4
13,13,1,1,1,0,6,3,7,13,16,4,7,1,18,7,13,-1,7,10,6,0,-3,9,6,12,1,1,1,1,191,1
12,13,1,1,1,0,7,3,7,14,16,3,7,1,16,7,15,-1,5,10,5,-1,-4,10,5,12,1,1,1,1,190,4
12,14,1,1,1,0,6,3,7,14,15,3,7,1,18,6,15,-1,6,11,5,0,-3,11,5,13,0,1,1,1,189,1
11,14,1,1,1,0,5,3,6,14,15,3,7,1,18,6,16,-1,6,11,5,0,-4,11,4,13,0,1,1,1,188,4
10,14,1,1,1,0,4,3,6,14,15,3,7,1,18,5,17,-1,6,11,4,0,-5,11,3,13,0,1,1,1,187,4
9,14,1,1,1,0,4,4,6,13,15,4,7,1,16,5,17,-1,5,10,3,1,-6,10,2,13,0,1,1,1,186,4
9,13,1,1,1,0,4,5,6,13,15,4,7,1,14,4,16,-1,5,8,3,0,-6,9,2,12,1,1,1,1,185,2
8,13,1,1,1,0,3,5,6,13,14,4,7,1,14,3,16,-1,5,8,2,0,-6,9,1,12,1,1,1,1,184,4
7,13,1,1,1,0,2,5,6,12,13,4,7,1,14,3,16,-1,5,8,1,1,-6,9,0,12,1,1,1,1,183,4
7,12,1,1,1,0,3,5,6,11,12,4,7,1,12,3,14,-1,4,7,1,1,-5,8,0,11,1,1,1,1,182,2
7,11,1,1,1,0,4,5,6,11,12,3,7,1,10,2,14,-1,3,6,1,0,-5,8,0,10,1,1,1,1,181,2
6,11,1,0,1,0,4,6,3,1,12,3,7,1,8,-1,15,-1,2,5,3,10,-6,8,-1,10,1,1,1,1,180,4
6,10,1,0,1,0,3,6,3,1,12,3,7,1,8,-1,14,-1,3,4,3,9,-6,7,-1,9,1,1,1,0,379,2
6,9,1,0,1,0,3,6,3,1,11,3,7,1,7,-1,12,-1,3,3,3,8,-5,6,-1,8,1,1,1,1,378,2
6,8,1,0,1,0,3,5,3,1,11,3,7,1,7,-1,11,-1,3,3,3,7,-5,5,-1,7,1,1,1,1,377,2
6,7,1,0,1,0,2,5,3,1,12,3,7,1,7,-1,11,-1,4,2,3,6,-6,4,-1,6,1,1,1,1,376,2
6,6,1,0,1,0,2,5,3,1,11,3,7,1,6,-1,9,-1,4,1,3,5,-5,3,-1,5,1,1,1,1,375,2
6,5,1,0,1,0,2,4,3,1,11,3,7,1,6,-1,8,-1,4,1,3,4,-5,2,-1,4,1,1,1,1,374,2
6,4,1,0,1,0,2,4,3,1,12,3,7,1,5,-1,8,-1,4,0,3,3,-6,1,-1,3,1,1,1,1,373,2
5,4,1,0,1,0,2,5,3,1,11,3,7,1,5,-1,8,-1,3,-1,2,3,-6,1,-2,3,1,1,1,1,372,4
5,5,1,0,1,0,3,5,3,1,10,3,7,1,3,-1,8,-1,2,0,2,4,-5,2,-2,4,1,1,1,1,371,1
4,5,1,0,1,0,3,5,3,1,11,3,7,1,2,-1,10,-1,1,0,1,4,-7,2,-3,4,1,1,1,1,370,4
3,5,0,0,1,0,1,1,3,1,10,3,7,1,-1,-1,10,-1,2,4,0,4,-7,2,-4,4,1,1,1,1,369,4
3,4,0,0,1,0,1,1,3,1,10,4,7,1,-1,-1,8,-1,2,3,0,3,-7,0,-4,3,1,1,1,1,568,2
4,4,0,0,1,0,1,1,3,1,9,4,7,1,-1,-1,6,-1,3,3,1,3,-5,0,-3,3,1,1,1,1,567,3
5,4,0,0,1,0,1,1,3,1,10,4,7,1,-1,-1,6,-1,4,3,2,3,-5,0,-2,3,1,1,1,1,566,3
6,4,0,0,1,0,1,1,3,1,11,4,7,1,-1,-1,6,-1,5,3,3,3,-5,0,-1,3,1,1,1,1,565,3
7,4,0,0,1,0,1,1,3,1,11,4,7,1,-1,-1,5,-1,6,3,4,3,-4,0,0,3,1,1,1,1,564,3
8,4,0,0,1,0,1,1,3,1,10,4,7,1,-1,-1,3,-1,7,3,5,3,-2,0,1,3,1,1,1,1,563,3
1,10,1,1,1,1,5,5,6,8,7,11,14,6,10,8,8,18,-4,5,-5,2,-6,-1,-13,4,1,1,0,0,0,2
1,11,1,1,1,1,5,5,6,7,6,11,14,7,11,10,6,18,-4,6,-5,4,-5,0,-13,4,0,1,1,0,-1,1
2,11,1,1,1,1,5,5,7,7,5,11,14,7,12,10,4,17,-3,6,-5,4,-3,0,-12,4,0,0,1,1,-2,3
3,11,1,1,1,1,5,5,7,8,4,11,15,7,13,8,2,17,-2,6,-4,3,-1,0,-12,4,0,0,1,1,-3,3
4,11,1,1,0,1,5,4,7,8,5,1,15,8,15,7,-1,15,-1,7,-3,3,-1,10,-11,3,0,0,1,1,-4,3
5,11,1,1,0,1,5,5,7,7,5,1,16,8,13,7,-1,15,0,6,-2,4,0,10,-11,3,0,1,1,1,195,3
5,10,1,1,0,1,5,5,7,7,5,1,16,9,12,6,-1,13,0,5,-2,3,0,9,-11,1,1,1,1,0,194,2
5,9,1,1,0,1,4,5,7,8,5,1,17,9,12,4,-1,13,1,4,-2,1,0,8,-12,0,1,1,1,1,193,2
5,8,1,1,0,1,5,5,6,8,5,1,17,8,10,2,-1,15,0,3,-1,0,0,7,-12,0,1,1,1,1,192,2
6,8,1,0,0,1,6,5,3,1,5,1,17,7,8,-1,-1,15,0,3,3,7,1,7,-11,1,1,1,1,1,191,3
6,7,1,0,0,1,6,4,3,1,5,1,16,7,8,-1,-1,15,0,3,3,6,1,6,-10,0,1,0,1,1,390,2
7,7,1,0,0,1,6,4,3,1,5,1,17,7,7,-1,-1,15,1,3,4,6,2,6,-10,0,1,0,1,1,389,3
8,7,1,0,0,1,6,5,3,1,5,1,17,8,5,-1,-1,13,2,2,5,6,3,6,-9,-1,1,1,1,1,388,3
8,6,1,0,0,1,7,5,3,1,5,1,17,7,3,-1,-1,13,1,1,5,5,3,5,-9,-1,1,1,1,0,387,2
8,5,1,0,0,1,7,5,3,1,5,1,18,7,2,-1,-1,13,1,0,5,4,3,4,-10,-2,1,1,1,1,386,2
7,5,0,0,0,1,1,1,3,1,5,1,17,7,-1,-1,-1,13,6,4,4,4,2,4,-10,-2,0,1,1,1,385,4
8,5,0,0,0,1,1,1,3,1,5,1,18,7,-1,-1,-1,13,7,4,5,4,3,4,-10,-2,1,1,1,1,584,3
9,5,0,0,0,1,1,1,3,1,5,1,18,6,-1,-1,-1,11,8,4,6,4,4,4,-9,-1,1,1,1,1,583,3
10,5,0,0,0,1,1,1,3,1,5,1,18,7,-1,-1,-1,11,9,4,7,4,5,4,-8,-2,1,1,1,1,582,3
11,5,0,0,0,1,1,1,3,1,5,1,17,7,-1,-1,-1,9,10,4,8,4,6,4,-6,-2,0,1,1,1,581,3
12,5,0,0,0,1,1,1,3,1,5,1,18,7,-1,-1,-1,9,11,4,9,4,7,4,-6,-2,0,0,1,1,580,3
13,5,0,0,0,1,1,1,3,1,5,1,17,7,-1,-1,-1,7,12,4,10,4,8,4,-4,-2,0,1,1,1,579,3
14,5,0,0,0,1,1,1,3,1,5,1,16,7,-1,-1,-1,5,13,4,11,4,9,4,-2,-2,1,1,1,1,578,3
14,6,0,0,0,1,1,1,3,1,5,1,15,7,-1,-1,-1,3,13,5,11,5,9,5,-1,-1,1,1,0,0,577,1
1,10,1,1,1,1,6,4,6,8,7,11,14,6,12,8,8,18,-5,6,-5,2,-6,-1,-13,4,1,1,0,0,0,2
1,11,1,1,1,1,5,4,7,8,6,11,14,5,12,10,6,20,-4,7,-6,3,-5,0,-13,6,0,1,1,0,-1,1
2,11,1,1,1,1,5,4,8,8,6,10,15,5,13,10,6,20,-3,7,-6,3,-4,1,-13,6,0,0,1,1,-2,3
3,11,1,1,1,1,6,4,9,8,5,10,15,5,15,10,4,19,-3,7,-6,3,-2,1,-12,6,0,0,1,1,-3,3
4,11,1,1,1,1,6,3,8,8,5,9,15,4,15,8,4,19,-2,8,-4,3,-1,2,-11,7,0,0,1,1,-4,3
5,11,1,1,1,1,6,4,8,7,5,10,15,3,13,8,2,19,-1,7,-3,4,0,1,-10,8,0,1,1,1,-5,3
5,10,1,1,0,1,6,3,9,7,5,1,15,4,13,8,-1,17,-1,7,-4,3,0,9,-10,6,1,1,1,0,-6,2
5,9,1,1,0,1,7,3,9,7,5,1,15,3,11,7,-1,17,-2,6,-4,2,0,8,-10,6,1,1,1,1,193,2
5,8,1,1,0,1,8,3,10,7,5,1,14,3,9,7,-1,15,-3,5,-5,1,0,7,-9,5,1,1,1,1,192,2
5,7,1,1,0,1,9,3,10,8,5,1,14,3,9,7,-1,14,-4,4,-5,-1,0,6,-9,4,1,0,1,1,191,2
5,8,1,1,0,1,9,4,9,8,5,1,14,4,9,5,-1,14,-4,4,-4,0,0,7,-9,4,1,1,1,1,190,1
6,8,1,1,0,1,10,4,9,9,5,1,14,5,9,5,-1,12,-4,4,-3,-1,1,7,-8,3,1,1,1,1,189,3
6,9,1,1,0,1,9,4,9,8,5,1,13,5,9,5,-1,12,-3,5,-3,1,1,8,-7,4,1,1,1,1,188,1
